ESTACIONES,MES,AÑO,PRECIP. MES (mm.),ANOMALIA RESPEC. PROMEDIO CLIMATOLOGICO,% RESPECTO PROMEDIO CLIMATOLOGICO,PREC. ACUM. AÑO AGRIC. (mm.),% RESPECTO PROMEDIO CLIMATOLOGICO,Tª  MÁXIMA ABSOL (ºC),Tª  MINIMA ABSOL. (ºC),TEMP. MEDIA DE MEDIAS (ºC),ANOMALIA (ºC)
SOPEIRA,7,2015,59.2,32.6713793103448,223.155212977526,514.5,83.3360514208549,38.4,13.1,25.2,2.43533333333333
SOPEIRA,3,2015,31.4,-4.80964285714286,86.7172319922672,313.1,87.9972494972563,24.3,-0.9,10.3,1.42933333333334
SOPEIRA,2,2015,5.8,-23.5763333333333,19.743784679277,281.7,88.1422727185945,16.7,-7.6,3.5,-2.32833333333333
SOPEIRA,6,2015,69,0.178666666666672,100.259609423435,532.8,90.1749817798223,31.7,7.8,20,0.558333333333334
SOPEIRA,8,2015,87.4,35.1496666666667,167.271660148899,607,90.6470471946235,35.3,9.9,21.8,-0.697666666666667
SOPEIRA,11,2015,50,-5.02448275862071,90.8686415451429,171,92.3790597777649,22.8,-0.6,11.6,3649
SOPEIRA,10,2015,41,-20.9520689655172,66.1801949226599,121,93.0179623543662,23.3,2.6,13.7,0.308666666666669
SOPEIRA,1,2015,16.2,-30778,34.4842266592873,275.9,95.0656158192784,20.6,-4.5,4.2,0.198666666666667
SOS DEL REY CATOLICO,3,2015,51.7,15.6,143.213296398892,382.3,102.410929547281,22.3,0.3,9.9,1.29166666666667
SOS DEL REY CATOLICO,12,2015,0.6,-58.8,1.01010101010101,85.7,34.908350305499,19.6,-0.9,8,2.59
SOS DEL REY CATOLICO,10,2015,24.6,-40.7,37.6722817764165,48,40.4380791912384,24.5,1.4,14.8,1.29333333333333
SOS DEL REY CATOLICO,9,2015,23.4,-30,43.8202247191011,23.4,43.8202247191011,28.8,7.2,18,-0.699999999999999
SOS DEL REY CATOLICO,11,2015,37.1,-30.3,55.0445103857567,85.1,45.7281031703385,25.1,0.1,11.4,2.80333333333333
SOS DEL REY CATOLICO,5,2015,6.8,-71.2,8.71794871794872,518.4,85.0308641975309,34.1,7.2,17.1,2.73166666666667
SOS DEL REY CATOLICO,7,2015,33.1,-6.4,83.7974683544304,519.4,85.5824682814302,38.6,11.4,25.3,4.04666666666666
SOS DEL REY CATOLICO,8,2015,27.1,-4.3,86.3057324840764,546.5,85.6180479398402,36.2,9.7,23.3,1.83666666666667
SOS DEL REY CATOLICO,1,2015,62.3,8.9,116.666666666667,262.6,87.8554700568752,16.2,-2.3,5.9,1.5
SOS DEL REY CATOLICO,6,2015,74.3,25.3,151.632653061224,508,89.5311949242157,32.6,9,20.5,1
SOS DEL REY CATOLICO,2,2015,68,29.7,177.545691906005,330.6,98.0427046263345,13.6,-6.2,4.4,-1.19166666666667
SOS DEL REY CATOLICO,4,2015,51.7,-15.4,77.0491803278689,434,98.5467756584923,25.8,3.2,13.3,3.05333333333333
TAMARITE DE LITERA,5,2015,1.8,-43.3,3.99113082039911,299.2,102.74064171123,32.3,3.8,18.4,0.808333333333333
TAMARITE DE LITERA,8,2015,16.7,-8.5,66.2698412698413,411.1,113.063806380638,37.9,10.4,24,-0.493333333333336
TAMARITE DE LITERA,7,2015,31.4,18.5,243.410852713178,388.8,114.893617021277,41,11.5,27.1,1.88633333333333
TAMARITE DE LITERA,4,2015,13.6,-29.8,31.3364055299539,305.6,120.267611176702,26.1,-0.5,13.8,0.757666666666667
TAMARITE DE LITERA,2,2015,13,-4.8,73.0337078651685,259.2,136.708860759494,20.4,-5.8,5.7,-1.19633333333333
TAMARITE DE LITERA,3,2015,32.8,11.7,155.450236966825,292,138.58566682487,24.4,-2.9,11,0.607333333333335
TAMARITE DE LITERA,1,2015,11.6,-10.3,52.9680365296804,246.2,143.306169965076,14.1,-5.3,4,-0.4
TAMARITE DE LITERA,10,2015,18.2,-30.7,37.2188139059305,35.6,40.044994375703,26.9,0.8,14.6,-0.4
TAMARITE DE LITERA,9,2015,17.4,-22.6,43.5,17.4,43.5,30.2,5.9,18.7,-1.90266666666667
TAMARITE DE LITERA,12,2015,4.2,-22.4,15.7894736842105,82.4,54.9699799866578,17,-3.2,5.8,0.568666666666668
TAMARITE DE LITERA,11,2015,42.6,8.2,123.837209302326,78.2,63.4225466342255,23.4,-4.7,10.8,1623
TAMARITE DE LITERA,6,2015,17.8,-8.5,67.680608365019,241.1,74.0706605222734,35,7.4,22.2,0.0243333333333382
TARAZONA,6,2015,63.4,33.7733333333333,213.996399639964,319.2,101.092636579572,32.2,8,20.4,-0.32
TARAZONA,5,2015,4.6,-49.39,8.52009631413225,286.123333333333,124.631569136852,31.4,7.3,17.1,0.593333333333341
TARAZONA,1,2015,14.2,-8.16666666666666,63.4873323397914,186.8,130.210511640876,18.2,-2.5,6.5,0.4
TARAZONA,2,2015,37.2,15.6266666666667,172.435105067985,224,135.730155524137,15.6,-4.7,5.6,-1.21
TARAZONA,8,2015,21,-3.49333333333333,85.7376156777355,524.1,142.937663069664,35,10,22.9,0.296666666666656
TARAZONA,7,2015,74.6,48.18,282.361847085541,496.4,145.074085980653,37.5,11.3,24.3,1.54333333333333
TARAZONA,4,2015,15.4,-32.4533333333333,32.1816662022848,352,151.636990235497,24.7,1.2,13.2,0.743333333333334
TARAZONA,3,2015,112.6,93.3533333333333,585.036369934188,336.6,182.656826568266,22.7,0.4,10.1,-0.300000000000001
TARAZONA,10,2015,13.4,-16.51,44.8010698762956,44.8,70.1827676240209,28.1,2.7,14.1,-0.540000000000001
TARAZONA,12,2015,2.4,-21.67,9.97091815538014,96,79.2776921382955,16.2,-2.8,6.5,0.176666666666666
TARAZONA,9,2015,31.4,-2.52333333333333,92.561658642036,31.4,92.561658642036,28.1,8.5,17.6,-0.983333333333338
TARAZONA,11,2015,48.8,15.61,147.032238626092,93.6,96.4716391246092,21,1.2,11,1.64333333333333
TERUEL,5,2015,29.6,-25.1,54.1133455210238,264.7,112.353607857952,35.8,2.5,16.7,2.4
TERUEL,2,2015,14.8,-1.3,91.9254658385093,176.8,115.404699738903,15.8,-8.3,4,-1.3
TERUEL,1,2015,16,-1.2,93.0232558139535,162,118.161925601751,18.3,-8,4,0.3
TERUEL,8,2015,28.6,-6.6,81.25,459,125.204582651391,38.1,8.5,22.7,0.699999999999999
TERUEL,4,2015,20.8,-16.7,55.4666666666667,267.8,127.52380952381,24.8,-0.4,12.2,2.3
TERUEL,7,2015,39.6,15.9,167.088607594937,430.4,129.873264936633,38.8,14.1,25.8,3.6
TERUEL,3,2015,70.2,50.9,363.730569948187,247,143.188405797101,23.6,-4.7,8.6,0.4
TERUEL,9,2015,15.6,-17.5,47.1299093655589,15.6,47.1299093655589,29.8,4.5,17.5,-0.100000000000001
TERUEL,6,2015,14.3,-28.7,33.2558139534884,161,52.3236919077023,33,5.2,20.1,1.4
TERUEL,10,2015,29.6,-13.1,69.3208430913349,45.2,59.6306068601583,23.7,-1.7,13.3,0.600000000000002
TERUEL,12,2015,0.2,-18.7,1.05820105820106,82.6,68.8907422852377,20.1,-5.2,7.3,3.1
TERUEL,11,2015,37.2,12,147.619047619048,82.4,81.5841584158416,23.9,-4.8,9.8,2.6
TOSOS,6,2015,21.6,-13.4,61.7142857142857,355.253078556263,101.908513642072,32.4,6.8,21.6,1
TOSOS,2,2015,24.2,-1.1,95.6521739130435,197,111.741349971639,15.8,-6.1,5,-0.852745098039216
TOSOS,1,2015,18.4,-5.2,77.9661016949153,172.8,114.437086092715,21.3,-2.3,6.4,0.800000000000001
TOSOS,5,2015,13.5,-48.9,21.6346153846154,306.5,115.856443719413,36.2,6.3,17.3,2.07568627450981
TOSOS,7,2015,31.9,12.8,167.015706806283,495.7,137.465335551858,40.5,11.6,24.7,2.81392156862745
TOSOS,4,2015,23.5,-22.1,51.5350877192982,341.6,139.94264645637,24.1,0.4,12.5,1.79627450980392
TOSOS,8,2015,40.2,20.1,200,555.6,145.941686367218,34.3,9.7,22.5,0.300000000000001
TOSOS,3,2015,121.1,98.9,545.495495495495,318.1,160.251889168766,23.4,-2,9.5,-0.0735294117647065
TOSOS,9,2015,14,-18.5,43.0769230769231,14,43.0769230769231,28.4,6.8,17.3,-0.6421568627451
TOSOS,10,2015,18.9,-17.1,52.5,32.9,48.029197080292,25.1,0.5,14.1,0.31
TOSOS,12,2015,0.6,-25.3,2.31660231660232,85.7,67.2684458398744,20,-2,9.3,3.4
TOSOS,11,2015,52.2,19.2,158.181818181818,85.1,83.8423645320197,24.1,-0.1,11,2.03450980392157
VALDERROBRES,8,2015,24,-11.1,68.3760683760684,535.7,107.054356514788,36.8,8.6,23,0.600000000000002
VALDERROBRES,4,2015,17.8,-33.1,34.9705304518664,387.1,112.39837398374,24.9,-1.1,12.4,0.9
VALDERROBRES,3,2015,155.6,124.9,506.840390879479,369.3,125.826235093697,22,-3.7,9.7,0.6
VALDERROBRES,10,2015,14.4,-55.8,20.5128205128205,30.8,27.5,26.1,-0.4,14,0
VALDERROBRES,9,2015,16.4,-25.4,39.2344497607655,16.4,39.2344497607655,28.8,6.2,17.4,-1.1
VALDERROBRES,12,2015,0,-39,0,94,48.3539094650206,18.5,-5.2,6.8,0.7
VALDERROBRES,11,2015,63.2,19.8,145.622119815668,94,60.4890604890605,22.9,-2.1,10.3,1.4
VALDERROBRES,2,2015,13,-17.4,42.7631578947368,213.7,81.3165905631659,16.3,-5.8,4.9,-1.5
VALDERROBRES,1,2015,27,-11,71.0526315789474,200.7,86.3597246127367,18.7,-5.6,5.3,0
VALDERROBRES,6,2015,22.4,-17.8,55.7213930348259,386.9,86.3808885912034,33.7,7.5,20.8,1
VALDERROBRES,5,2015,3.6,-59.7,5.68720379146919,407.7,95.8302673534462,33.5,4.9,17.4,2.2
VALDERROBRES,7,2015,20,2.6,114.942528735632,456.1,98.0227810015044,40.1,12.2,25.6,2.8
VALMADRID,4,2015,28.8,-11.2,72,279.2,105.918057663126,24.7,2.3,13.4,1.4
VALMADRID,7,2015,48.4,28.1,238.423645320197,421.8,111.204851041392,42,12.8,26,2.5
VALMADRID,3,2015,83.4,57.5,322.007722007722,250.4,111.985688729875,22.7,0.2,10.4,-1.2
VALMADRID,8,2015,34.6,11.7,151.091703056769,456.4,113.47588264545,35.3,12,23.7,-0.300000000000001
VALMADRID,10,2015,15.2,-25.3,37.5308641975309,29.4,40.8901251738526,25.3,1.5,14.8,-0.199999999999999
VALMADRID,9,2015,14.2,-17.2,45.2229299363057,14.2,45.2229299363057,28.7,8.8,18.8,-2.4
VALMADRID,12,2015,2,-30.5,6.15384615384615,98.6,68.9028651292802,19.1,-3.5,7.4,0.4
VALMADRID,2,2015,20.2,-6.6,75.3731343283582,167,84.4714213454729,15.4,-3.4,5.5,-1.7
VALMADRID,1,2015,23.2,-4.6,83.4532374100719,146.8,85.8981860737273,19.5,-3.5,6.6,0.5
VALMADRID,11,2015,67.2,28.5,173.643410852713,96.6,87.3417721518987,23.1,0,11.4,0.800000000000001
VALMADRID,5,2015,12.2,-42.3,22.3853211009174,318.1,91.6064130776485,33.3,7.4,18.2,1.2
VALMADRID,6,2015,73.6,32.7,179.951100244499,348.4,97.0473537604457,33.8,7.8,21,-0.5
ZARAGOZA,2,2015,17.3,-4.2,80.4651162790698,170.9,107.113757442808,18.8,-3.5,7.2,-0.999999999999999
ZARAGOZA,1,2015,13.1,-7.85,62.5298329355609,153.6,111.264034770011,16.7,-2.4,7.1,0.5
ZARAGOZA,7,2015,12.3,-5.04333333333333,70.9206227176629,353.3,115.681823142913,44.5,15.6,28.2,2.9
ZARAGOZA,4,2015,23.5,-15.8133333333333,59.7761573681533,255.1,117.038033920078,27.2,4.8,15.7,1.9
ZARAGOZA,8,2015,31.1,14.5,187.349397590361,384.4,119.376410426285,36.9,14.3,25.6,0.600000000000002
ZARAGOZA,3,2015,60.7,41.6,317.801047120419,231.6,129.638958858102,24.5,1.5,12,0.4
ZARAGOZA,9,2015,11.9,-17.6,40.3389830508475,11.9,40.3389830508475,30.8,10.5,20.8,-0.399999999999999
ZARAGOZA,10,2015,16,-20.4,43.956043956044,27.9,42.3368740515933,28.4,5.2,16.8,0.600000000000002
ZARAGOZA,12,2015,0.6,-20.8,2.80373831775701,92.6,79.0777113578138,16.5,-0.5,7.8,0.8
ZARAGOZA,6,2015,29.9,3.50666666666666,113.286183379641,240.3,83.3998542324645,37.4,11.5,23.6,1
ZARAGOZA,11,2015,64.1,34.3,215.10067114094,92,96.1337513061651,24.1,0.8,12.3,1.7
ZARAGOZA,5,2015,4.3,-39.4,9.83981693363844,261.663333333333,99.1350208282908,36.2,9.5,20.2,2.2
